date, time, show, episode, synopsis
20220629, 14:20, La loi de Milo Murphy, Le Monde sans Milo, Elliot découvre à quoi ressemble un monde sans Milo.
20220629, 14:31, La loi de Milo Murphy, La Course, Milo participe à une course. Dakota et Cavendish tombent en panne au Far West en 1850 dans un triangle des Bermudes temporel.
20220629, 14:44, Miraculous, Les aventures de Ladybug et Chat Noir, Cœur De Pierre (Origines – Partie 2), Adrien décide de désobéir à son père et d’aller au collège pour la première fois. C’est là que Marinette le rencontre, mais un malentendu lui fait penser qu’Adrien ne vaut pas mieux que Chloé, avec qui il est ami.Nos collégiens n’ont pas le temps de faire connaissance car il leur faut affronter Cœur de Pierre, alias Ivan, akumatisé par Le Papillon. Si Adrien n’hésite pas un instant à se transformer en Chat Noir, Marinette manque de confiance en elle et ne veut plus être Ladybug.
20220629, 15:07, Miraculous, Les aventures de Ladybug et Chat Noir, Animan, Alors qu’elle pense passer l’après-midi au zoo avec Nino et Adrien, Marinette se retrouve seule avec Nino. Ce dernier, amoureux d’elle et coaché à distance par Adrien, essaie de lui avouer ses sentiments. Mais, intimidé, il finit par lui dire qu’il aime Alya. Cette dernière coache également Marinette et entend tout. Malgré les réticences de sa meilleure amie, Marinette finit par proposer à Nino un rendez-vous avec Alya !
20220629, 15:30, Droners S1, La Course Eole Crash, Manta défie Corto dans une course où tous les coups sont permis ! La course a lieu dans la ruche mais Mouse redoute le final où les pilotes doivent faire passer leur drone à travers les pâles tournantes d’une éolienne. L’épreuve semble impossible. Mais rapidement le défi les dépasse, les valeurs des Tikis s'opposant à celles des Cold Kings. Les Droners se trouvent séparés en deux camps et Corto doit maintenant gagner la course au nom des valeurs qu'elle défend.
20220629, 15:53, Hotel Transylvanie, Nounou-vampire, Mavis veut prouver à ses amis que les humains ne sont pas des créatures si dangereuses. Pour ce faire, elle s’affuble d’un masque humain et va frapper à la porte des Quatre-Quarts. Kitty la prend pour la babysitter et la fait entrer. Mais voilà que ses amis la rejoignent accidentellement dans la maison et que Kitty active le super système de sécurité avant de partir. Nos amis sont coincés !
20220629, 16:04, Hotel Transylvanie, Un match collant, Mavis est une championne incontestée de ballon-morve et ne se gêne pas pour le faire savoir à tout le monde. Mais voilà que débarque Klaus, son tricheur de cousin, qui la défie dans un duel de ballon-morve dont l’enjeu sera le célèbre protège-dents en or de son père. Pour gagner, Mavis n’a d’autre choix que d’être aussi malhonnête que son cousin, peu importe les conséquences…
20220629, 16:17, La Bande à Picsou, Invasion lunaire ! 1e partie, La famille rassemble une armée pour se défendre contre une invasion. Della et les enfants parcourent le globe pour trouver des renforts. Picsou mène ses troupes contre les forces de Lunaris.
20220629, 16:40, Luz à Osville, Le jour de la parade, A l'issue de son voyage pour retourner chez elle dans le Monde des Humains, Luz prend tous les risques improbables et tente une mission sauvetage le jour de la Fête du Clan.
20220629, 17:04, Amphibia, Hop Pop à Hollywood, Hop Pop essaie de faire carrière à Hollywood.
20220629, 17:16, Amphibia, Docteur Frakes, Anne rencontre une étrange scientifique qui dit pouvoir aider les Plantaire à rentrer à Amphibia.
20220629, 17:28, Boy Girl Etc..., Le Concours Canin, Un concours canin est organisé, avec un prix à la clé pour le chien gagnant et son dresseur. Cheese, Girl et Mouse se proposent pour entraîner Dog – et partager le prix avec lui ! Boy aussi veut participer, mais son idée pour le numéro final de Dog manque d’originalité et Dog la rejette. Le jour du concours, Dog est indécis : quel numéro choisir et qui privilégier comme dresseur ? L’idée banale de Boy peut-elle débloquer la situation ?
20220629, 17:39, Boy Girl Etc..., Sparkcheeza, Cheese se prend un mauvais coup sur la tête, et devient persuadée d’être une méga star ! Nos frères et sœurs doivent jouer le jeu, sinon elle risque de perdre complètement la tête ! Cheese enchaîne donc les caprices de diva. Ses frères et sœurs commencent à en avoir marre, et lorsqu’ils se rendent compte que Cheese les a piégés dès le début, ils décident de la prendre à son propre piège…
20220629, 17:52, Miraculous : Les aventures de Ladybug & Chat Noir, Ephemère, Pour battre un vilain, Ladybug fait appel à neuf super-héros alors qu’elle n’avait besoin que de Chat Noir et son cataclysme. Mais elle n’a pas pu appeler ce dernier, car elle ne connaît toujours pas son identité secrète. Le Gardien Céleste des Miraculous trouve que cette situation ne peut plus durer. Il est trop dangereux de laisser le Miraculous du Chat Noir dans la nature à un inconnu. Si Ladybug veut rester Gardienne, elle doit trouver le moyen de dire à Maître Su-Han qui est vraiment Chat Noir. Quelqu’un doit savoir, pour contrôler. Face à cet ultimatum, que va faire Ladybug ? 
20220629, 18:17, Miraculous, Les aventures de Ladybug et Chat Noir, Poupéflekta, Alors que Marinette organise un défilé de mode avec ses amis, elle se retrouve à jouer les modèles avec Adrien ! Pour mieux mettre en valeur les créations de Marinette, ils enlèvent leurs Miraculous et les laissent à l’arrière d’une voiture faisant office de loge. Déçue de n’avoir pas su exprimer son désir de faire le mannequin pour le défilé, Juleka redevient Réflekta. Et quand Marinette et Adrien voient la super-vilaine arriver avec son sentimonstre, ils découvrent qu’il ne s’agit pas d’une akumatisée comme les autres et comprennent que Papillon a reçu l’aide d’un allié spécial.
20220629, 18:40, Ghost Force, Mizuo, Andy et Drake s’affrontent au basket pour déterminer qui  est le meilleur joueur, mais ils sont interrompus par Mizuo, un fantôme de type eau qui lance une meute de citernes sur la Ghostforce… Pour faire pencher le score en sa faveur, Andy devra faire équipe avec Drake  ! 
20220629, 18:52, Ghost Force, Requinox, Suite à un quiproquo, Liv pense que Marlo est amoureux d'elle, et n'ose pas lui dire que ce n'est pas réciproque. Elle est si embarrassée qu'elle perd ses moyen lorsque la Ghostforce doit arrêter Requinox, un fantôme qui se change en un terrible requin géant… 
20220629, 19:05, Sydney Au Max , Trois Amigas et un Harry, Sydney veut que les amigas se lient d'amitié avec Harry. Mais elle se met beaucoup de pression pour que les choses soient parfaites à chaque fois. 
20220629, 19:29, Disney Fam Jam, Défis en famille, Disney Fam Jam, Défis en famille, Animé par Ariel Martin et Trevor Tordjman de ZOMBIES 2, des familles de toute l'Amérique se réunissent pour s'affronter dans le tout nouveau spectacle de compétition de danse de Disney Channel, Fam Jam ! Entraînés par le chorégraphe primé Phil Wright, les membres des familles sortiront de leur salon et se mettront sous le feu des projecteurs pour voir s'ils ont les épaules pour être les prochains champions et gagner un prix de 10 000 dollars en espèces.
20220629, 19:56, Jessie, Jess-irminator, Un robot à l’apparence de Bertrand arrive du futur pour s’emparer de Jessie et l’empêcher de prendre la tête de la résistance armée.
20220629, 20:20, Raven, Sleevemore Partie 3 : L'avenir, Tandis que Booker se prépare pour la procédure de transfert de visions, Jasmine avoue à tout le monde avoir volé les visions à Nia pendant son sommeil.
20220629, 20:42, Camp Kikiwaka, Insupportables portables, Emma décide de rendre leur téléphone à tout le monde pour fédérer les campeurs à travers leurs échanges de photos.
20220629, 21:07, Bia, Episode 17, Bia croit les explications de Manuel, mais ne peut plus lui faire confiance. Victor découvre l'offre faite par la maison de disques et va confronter son père. Manuel a du mal à se concentrer lors de son cours avec Ana. Il lui explique pourquoi Bia lui en veut. Chiara remarque que Celeste est jalouse à cause du temps que Jhon passe avec Daisy. Alex et Carmín organisent leur premier rendez-vous et s'embrassent enfin. Manuel appelle chez Helena, Bia décroche.
20220629, 21:41, Soy Luna, Episode 8, Luna surprend une conversation sur le sabotage de ses patins à roulettes. Elle annonce par ailleurs à Tamara qu’elle voudrait participer à la compétition, mais pour cela elle a besoin de trouver un partenaire... Tino et Carlos quant à eux se retrouvent enfermés dans la cuisine de Sharon, puis tentent de s’échapper de la résidence.
20220629, 22:24, Miraculous, Les aventures de Ladybug et Chat Noir, Oni-Chan, Quand Lila manipule Adrien, son garde du corps et même Nathalie pour entrer chez les Agreste et passer un peu de temps avec Adrien, elle prend une photo d’eux deux pour immortaliser le moment. Marinette, qui les a suivis et espionnés depuis l’extérieur, est verte de jalousie. Mais ce n’est pas la seule…
20220629, 22:47, Miraculous, Les aventures de Ladybug et Chat Noir, Miraculeur, Quand le Papillon et Mayura lancent un nouveau sentimonstre dans Paris, Chloé est persuadée que Ladybug et Chat Noir vont faire appel à Queen Bee pour les aider à l’affronter. Impatiente, elle les attend comme elle le fait depuis des mois sur le toit du Palace, prête à recevoir le Miraculous de l’abeille… mais en vain.  Sabrina tente de la réconforter mais Chloé, très déçue, passe sa frustration sur son amie. Jalouse que Chloé n’ait d’yeux que pour Ladybug, Sabrina se fait akumatiser. Devenue Miraculeur, elle peut voler leurs pouvoirs aux super-héros…
20220629, 23:09, Miraculous, Les aventures de Ladybug et Chat Noir, Desperada, Lors d’une répétition des Kitty Section, Marinette et Luka se rapprochent, devenant de plus en plus complices. Mais quand Adrien et Kagami arrivent ensemble, Marinette, jalouse, oublie vite Luka. Et quand Jagged Stone vient chercher quelqu’un pour remplacer la guitariste qu’il a renvoyée ce matin, Marinette lui suggère Adrien le pianiste, plutôt que Luka… le guitariste !  Arrive alors Desperada, la guitariste de Jagged akumatisée après son renvoi. Avec sa guitare magique, elle transforme les gens en autocollants… et elle en a après Adrien, qu’elle prend pour son remplaçant !
20220629, 23:32, Miraculous, Les aventures de Ladybug et Chat Noir, Chasseuse de kwamis, A cause d’une erreur de Plagg, Mme Mendeleiev découvre l’existence du kwami et de Tikki. Et elle est bien décidée à partager sa découverte avec le monde. Les kwamis n’ayant pas eu le temps d’informer Marinette et Adrien de leur mésaventure, personne ne peut empêcher la professeure de participer à une émission de télévision au cours de laquelle elle a l’intention de partager une vidéo qu’elle a faite des kwamis. Mais l’émission ne se passe pas comme prévu, et Mme Mendeleiev est akumatisée par le Papillon. Devenue Chasseuse de Kwamis, elle veut capturer Tikki et Plagg et tout révéler !
20220629, 23:54, Miraculous, Les aventures de Ladybug et Chat Noir, Festin, Lors de l’inauguration au Louvre d’une étrange statue découverte au Tibet, Alya révèle à Marinette avoir fait une découverte : un symbole qui apparaît sur toutes les représentations de super-héros… et qu’on retrouve sur cette statue ! Troublée, Marinette en parle à Maître Fu. En voyant la statue, le Gardien terrifié lui explique qu’il s’agit d’un sentimonstre, Festin, résultat de l’erreur qu’il a commise dans son enfance. Et quand le Papillon et Mayura redonnent vie au monstre pour le contrôler, Maître Fu reprend leurs Miraculous à Marinette et Adrien pour les protéger.
